Entity,Code,Year,Primary energy consumption per GDP (kWh/$),Primary energy consumption per GDP (kWh/$)_mean,Normalized
Estonia,EST,1989,4.1092653,3.011485035294118,1.3645312036553643
Estonia,EST,1990,4.7132955,3.011485035294118,1.5651067313172533
Estonia,EST,1991,4.8700433,3.011485035294118,1.6171567326165928
Estonia,EST,1992,4.0170245,3.011485035294118,1.3339015312781308
Estonia,EST,1993,3.705259,3.011485035294118,1.230376029292845
Estonia,EST,1994,3.8822742,3.011485035294118,1.2891560656952878
Estonia,EST,1995,3.3589623,3.011485035294118,1.1153840250353246
Estonia,EST,1996,3.4417746,3.011485035294118,1.1428828500434032
Estonia,EST,1997,3.0819237,3.011485035294118,1.023390009872323
Estonia,EST,1998,2.6984706,3.011485035294118,0.8960597739568221
Estonia,EST,1999,2.5481465,3.011485035294118,0.8461428398733963
Estonia,EST,2000,2.4182568,3.011485035294118,0.8030113952612817
Estonia,EST,2001,2.4094977,3.011485035294118,0.8001028302518779
Estonia,EST,2002,2.298929,3.011485035294118,0.7633871571855492
Estonia,EST,2003,2.3720582,3.011485035294118,0.787670591817612
Estonia,EST,2004,2.3140388,3.011485035294118,0.7684045488786561
Estonia,EST,2005,2.1623065,3.011485035294118,0.7180200049670238
Estonia,EST,2006,1.9685065,3.011485035294118,0.653666372878969
Estonia,EST,2007,2.1504352,3.011485035294118,0.714077996336441
Estonia,EST,2008,2.1256971,3.011485035294118,0.7058634112695809
Estonia,EST,2009,2.1921802,3.011485035294118,0.7279399280780089
Estonia,EST,2010,2.7140274,3.011485035294118,0.9012255974019587
Estonia,EST,2011,2.556936,3.011485035294118,0.8490614995701865
Estonia,EST,2012,2.468879,3.011485035294118,0.8198211085445012
Estonia,EST,2013,2.5661807,3.011485035294118,0.8521313139281042
Estonia,EST,2014,2.3892653,3.011485035294118,0.7933844173217521
Estonia,EST,2015,2.1794205,3.011485035294118,0.7237029154910432
Estonia,EST,2016,2.213931,3.011485035294118,0.7351625440781165
Estonia,EST,2017,2.3220186,3.011485035294118,0.7710543379051588
Estonia,EST,2018,2.1992543,3.011485035294118,0.7302889684740569
Eswatini,SWZ,1980,1.5477587,1.0184001384615387,1.5197942749086275
Eswatini,SWZ,1981,1.409836,1.0184001384615387,1.3843635195590114
Eswatini,SWZ,1982,1.2251439,1.0184001384615387,1.2030083792513833
Eswatini,SWZ,1983,1.076589,1.0184001384615387,1.0571375232002278
Eswatini,SWZ,1984,1.2293841,1.0184001384615387,1.2071719686303142
Eswatini,SWZ,1985,1.5157969,1.0184001384615387,1.4884099508174273
Eswatini,SWZ,1986,1.2288444,1.0184001384615387,1.206642019762853
Eswatini,SWZ,1987,1.23774,1.0184001384615387,1.215376896815637
Eswatini,SWZ,1988,1.1633431,1.0184001384615387,1.1423241769756842
Eswatini,SWZ,1989,1.1414326,1.0184001384615387,1.1208095491074088
Eswatini,SWZ,1990,1.0082428,1.0184001384615387,0.990026181185636
Eswatini,SWZ,1991,0.9940946,1.0184001384615387,0.9761336064837381
Eswatini,SWZ,1992,0.9255552,1.0184001384615387,0.9088325551469423
Eswatini,SWZ,1993,0.8782674,1.0184001384615387,0.8623991364796628
Eswatini,SWZ,1994,1.091403,1.0184001384615387,1.0716838684338201
Eswatini,SWZ,1995,1.0019145,1.0184001384615387,0.9838122189511453
Eswatini,SWZ,1996,0.9076388,1.0184001384615387,0.8912398631162188
Eswatini,SWZ,1997,0.8998614,1.0184001384615387,0.8836029827719672
Eswatini,SWZ,1998,1.0908026,1.0184001384615387,1.0710943162751698
Eswatini,SWZ,1999,1.085191,1.0184001384615387,1.0655841049269297
Eswatini,SWZ,2000,1.2414079,1.0184001384615387,1.2189785263338155
Eswatini,SWZ,2001,1.2336828,1.0184001384615387,1.211393001049353
Eswatini,SWZ,2002,1.2337594,1.0184001384615387,1.2114682170642643
Eswatini,SWZ,2003,1.0857313,1.0184001384615387,1.0661146429537767
Eswatini,SWZ,2004,1.0220336,1.0184001384615387,1.0035678132801027
Eswatini,SWZ,2005,1.0035548,1.0184001384615387,0.9854228825184913
Eswatini,SWZ,2006,0.96989447,1.0184001384615387,0.9523707169415604
Eswatini,SWZ,2007,0.9693001,1.0184001384615387,0.9517870858347365
Eswatini,SWZ,2008,0.89382637,1.0184001384615387,0.8776769918258968
Eswatini,SWZ,2009,0.84486145,1.0184001384615387,0.829596754843634
Eswatini,SWZ,2010,0.77210295,1.0184001384615387,0.7581528328996389
Eswatini,SWZ,2011,0.76483107,1.0184001384615387,0.7510123389765082
Eswatini,SWZ,2012,0.736327,1.0184001384615387,0.7230232716899895
Eswatini,SWZ,2013,0.6953934,1.0184001384615387,0.682829247304018
Eswatini,SWZ,2014,0.688992,1.0184001384615387,0.6765435058176996
Eswatini,SWZ,2015,0.67353123,1.0184001384615387,0.6613620762242629
Eswatini,SWZ,2016,0.7143569,1.0184001384615387,0.7014501206560654
Eswatini,SWZ,2017,0.74476856,1.0184001384615387,0.7313123121969481
Eswatini,SWZ,2018,0.7704101,1.0184001384615387,0.7564905687894264
Ethiopia,ETH,1980,0.2319114,0.38399465717948716,0.6039443405370084
Ethiopia,ETH,1981,0.22910498,0.38399465717948716,0.5966358534330115
Ethiopia,ETH,1982,0.2467986,0.38399465717948716,0.6427136299572032
Ethiopia,ETH,1983,0.26857495,0.38399465717948716,0.6994236637893178
Ethiopia,ETH,1984,0.27879897,0.38399465717948716,0.7260490863279994
Ethiopia,ETH,1985,0.35156152,0.38399465717948716,0.9155375300851459
Ethiopia,ETH,1986,0.32372144,0.38399465717948716,0.8430363129992349
Ethiopia,ETH,1987,0.33253077,0.38399465717948716,0.8659775957366201
Ethiopia,ETH,1988,0.32026112,0.38399465717948716,0.8340249376186066
Ethiopia,ETH,1989,0.33144832,0.38399465717948716,0.8631586763069834
Ethiopia,ETH,1990,0.34368354,0.38399465717948716,0.895021671719133
Ethiopia,ETH,1991,0.32373226,0.38399465717948716,0.8430644904746181
Ethiopia,ETH,1992,0.4819235,0.38399465717948716,1.2550265765149404
Ethiopia,ETH,1993,0.45600295,0.38399465717948716,1.1875242050226096
Ethiopia,ETH,1994,0.31777084,0.38399465717948716,0.827539743219571
Ethiopia,ETH,1995,0.32556745,0.38399465717948716,0.8478436975955708
Ethiopia,ETH,1996,0.25262034,0.38399465717948716,0.6578746221511096
Ethiopia,ETH,1997,0.23831429,0.38399465717948716,0.6206187652465355
Ethiopia,ETH,1998,0.31339535,0.38399465717948716,0.8161450794705002
Ethiopia,ETH,1999,0.37394467,0.38399465717948716,0.9738277942372786
Ethiopia,ETH,2000,0.3835835,0.38399465717948716,0.9989292632806217
Ethiopia,ETH,2001,0.40087417,0.38399465717948716,1.0439576762460603
Ethiopia,ETH,2002,0.39623225,0.38399465717948716,1.0318691747182116
Ethiopia,ETH,2003,0.43340376,0.38399465717948716,1.1286713288758548
Ethiopia,ETH,2004,0.44720158,0.38399465717948716,1.164603651740312
Ethiopia,ETH,2005,0.4652971,0.38399465717948716,1.2117280574102112
Ethiopia,ETH,2006,0.46820036,0.38399465717948716,1.2192887355230917
Ethiopia,ETH,2007,0.47446862,0.38399465717948716,1.2356125563961255
Ethiopia,ETH,2008,0.45725787,0.38399465717948716,1.1907922713264942
Ethiopia,ETH,2009,0.4364745,0.38399465717948716,1.1366681588905094
Ethiopia,ETH,2010,0.44383737,0.38399465717948716,1.1558425663004501
Ethiopia,ETH,2011,0.4499051,0.38399465717948716,1.1716441663658486
Ethiopia,ETH,2012,0.45394596,0.38399465717948716,1.182167385698328
Ethiopia,ETH,2013,0.4857429,0.38399465717948716,1.2649730690730772
Ethiopia,ETH,2014,0.5002722,0.38399465717948716,1.302810314275186
Ethiopia,ETH,2015,0.4811312,0.38399465717948716,1.2529632665568813
Ethiopia,ETH,2016,0.5154321,0.38399465717948716,1.3422897698263447
Ethiopia,ETH,2017,0.4732833,0.38399465717948716,1.2325257426141152
Ethiopia,ETH,2018,0.46758053,0.38399465717948716,1.2176745724392801
Finland,FIN,1965,2.0683062,2.2766984,0.9084673666042019
Finland,FIN,1966,2.299487,2.2766984,1.0100094944503848
Finland,FIN,1967,2.3697278,2.2766984,1.0408615387967068
Finland,FIN,1968,2.5138607,2.2766984,1.1041693972288995
Finland,FIN,1969,2.520518,2.2766984,1.1070934999559012
Finland,FIN,1970,2.5840278,2.2766984,1.1349890701377046
Finland,FIN,1971,2.5990715,2.2766984,1.1415967525606379
Finland,FIN,1972,2.5457952,2.2766984,1.1181960684823251
Finland,FIN,1973,2.6293721,2.2766984,1.1549057617820613
Finland,FIN,1974,2.4480267,2.2766984,1.0752529627991132
Finland,FIN,1975,2.458626,2.2766984,1.0799085201623546
Finland,FIN,1976,2.6187131,2.2766984,1.1502239822367337
Finland,FIN,1977,2.7623959,2.2766984,1.2133341421068333
Finland,FIN,1978,2.8084311,2.2766984,1.2335542995066893
Finland,FIN,1979,2.8384333,2.2766984,1.2467322417409352
Finland,FIN,1980,2.6828566,2.2766984,1.1783978940732773
Finland,FIN,1981,2.6593459,2.2766984,1.1680712298124336
Finland,FIN,1982,2.5434313,2.2766984,1.1171577667028711
Finland,FIN,1983,2.4528697,2.2766984,1.077380165945564
Finland,FIN,1984,2.4809637,2.2766984,1.0897199646646214
Finland,FIN,1985,2.5182867,2.2766984,1.1061134404100255
Finland,FIN,1986,2.4883142,2.2766984,1.092948543381943
Finland,FIN,1987,2.5165164,2.2766984,1.1053358670608282
Finland,FIN,1988,2.3831704,2.2766984,1.0467659660146464
Finland,FIN,1989,2.265005,2.2766984,0.9948638783248585
Finland,FIN,1990,2.411312,2.2766984,1.059126672202168
Finland,FIN,1991,2.6204784,2.2766984,1.1509993594232772
Finland,FIN,1992,2.6996915,2.2766984,1.1857923298053006
Finland,FIN,1993,2.741007,2.2766984,1.2039394414297477
Finland,FIN,1994,2.7663589,2.2766984,1.2150748206262192
Finland,FIN,1995,2.5286121,2.2766984,1.110648691983093
Finland,FIN,1996,2.545546,2.2766984,1.1180866117356607
Finland,FIN,1997,2.4277296,2.2766984,1.0663378161991066
Finland,FIN,1998,2.378538,2.2766984,1.0447312652391727
Finland,FIN,1999,2.2313182,2.2766984,0.9800675399077894
Finland,FIN,2000,2.1222847,2.2766984,0.9321764797656115
Finland,FIN,2001,2.1121867,2.2766984,0.9277411096700381
Finland,FIN,2002,2.0863774,2.2766984,0.9164048255139987
Finland,FIN,2003,2.1890817,2.2766984,0.961515895122516
Finland,FIN,2004,2.0958807,2.2766984,0.9205789840235317
Finland,FIN,2005,1.8526795,2.2766984,0.8137571054646501
Finland,FIN,2006,1.9083581,2.2766984,0.8382129578515978
Finland,FIN,2007,1.8067061,2.2766984,0.7935640926351949
Finland,FIN,2008,1.7282015,2.2766984,0.7590823185012121
Finland,FIN,2009,1.7436038,2.2766984,0.7658475097096744
Finland,FIN,2010,1.840413,2.2766984,0.8083692596261324
Finland,FIN,2011,1.6897789,2.2766984,0.742205862664989
Finland,FIN,2012,1.6678659,2.2766984,0.732580960218534
Finland,FIN,2013,1.6872375,2.2766984,0.7410895971113258
Finland,FIN,2014,1.638461,2.2766984,0.7196653715749086
Finland,FIN,2015,1.6294432,2.2766984,0.7157044604590578
Finland,FIN,2016,1.6325451,2.2766984,0.7170669158462096
Finland,FIN,2017,1.5483558,2.2766984,0.6800882365446385
Finland,FIN,2018,1.556109,2.2766984,0.6834936942020955
France,FRA,1965,1.8000724,1.587611037037037,1.1338245691208346
France,FRA,1966,1.7544696,1.587611037037037,1.1051004049923787
France,FRA,1967,1.7842704,1.587611037037037,1.123871249553662
France,FRA,1968,1.8038907,1.587611037037037,1.1362296292463463
France,FRA,1969,1.8590051,1.587611037037037,1.1709449333820874
France,FRA,1970,1.9097168,1.587611037037037,1.2028870771546851
France,FRA,1971,1.8937895,1.587611037037037,1.192854833973934
France,FRA,1972,1.9381454,1.587611037037037,1.2207936042175458
France,FRA,1973,1.9959509,1.587611037037037,1.257203970895194
France,FRA,1974,1.9042469,1.587611037037037,1.1994417118401377
France,FRA,1975,1.8066639,1.587611037037037,1.1379764047066476
France,FRA,1976,1.8434031,1.587611037037037,1.1611175892555825
France,FRA,1977,1.8006777,1.587611037037037,1.1342058337920162
France,FRA,1978,1.8305405,1.587611037037037,1.1530157307399065
France,FRA,1979,1.8259975,1.587611037037037,1.1501541986051345
France,FRA,1980,1.7786893,1.587611037037037,1.120355841894103
France,FRA,1981,1.7435466,1.587611037037037,1.0982202563003
France,FRA,1982,1.6380146,1.587611037037037,1.0317480552774634
France,FRA,1983,1.6594164,1.587611037037037,1.0452285612078973
France,FRA,1984,1.6903923,1.587611037037037,1.064739574470825
France,FRA,1985,1.7209086,1.587611037037037,1.0839610961710977
France,FRA,1986,1.722782,1.587611037037037,1.0851411081238342
France,FRA,1987,1.7113744,1.587611037037037,1.0779557209390171
France,FRA,1988,1.6612252,1.587611037037037,1.046367883093298
France,FRA,1989,1.616783,1.587611037037037,1.018374754447038
France,FRA,1990,1.6243985,1.587611037037037,1.023171584289071
France,FRA,1991,1.7064173,1.587611037037037,1.0748333566543424
France,FRA,1992,1.6928568,1.587611037037037,1.0662919068384553
France,FRA,1993,1.7028807,1.587611037037037,1.0726057329370113
France,FRA,1994,1.6426016,1.587611037037037,1.0346373020091824
France,FRA,1995,1.6465802,1.587611037037037,1.0371433314503893
France,FRA,1996,1.6836736,1.587611037037037,1.060507618504747
France,FRA,1997,1.6220641,1.587611037037037,1.0217011989455949
France,FRA,1998,1.6014599,1.587611037037037,1.0087230830725447
France,FRA,1999,1.5732287,1.587611037037037,0.9909408937696232
France,FRA,2000,1.5292256,1.587611037037037,0.9632243442033497
France,FRA,2001,1.5137386,1.587611037037037,0.953469435955229
France,FRA,2002,1.4773037,1.587611037037037,0.9305199230392703
France,FRA,2003,1.4760596,1.587611037037037,0.9297362928105956
France,FRA,2004,1.4436028,1.587611037037037,0.9092924943972422
France,FRA,2005,1.4083546,1.587611037037037,0.8870904567584867
France,FRA,2006,1.3617309,1.587611037037037,0.8577232509931413
France,FRA,2007,1.3052043,1.587611037037037,0.8221184342708441
France,FRA,2008,1.3050451,1.587611037037037,0.8220181578200725
France,FRA,2009,1.2683408,1.587611037037037,0.7988989559855341
France,FRA,2010,1.2803757,1.587611037037037,0.806479465140006
France,FRA,2011,1.2050565,1.587611037037037,0.7590376180862286
France,FRA,2012,1.2027932,1.587611037037037,0.75761201701191
France,FRA,2013,1.2039706,1.587611037037037,0.7583536344311221
France,FRA,2014,1.1490188,1.587611037037037,0.7237407483286441
France,FRA,2015,1.1427028,1.587611037037037,0.719762443912351
France,FRA,2016,1.1111577,1.587611037037037,0.6998929045452824
France,FRA,2017,1.0782573,1.587611037037037,0.6791696926045278
France,FRA,2018,1.0789232,1.587611037037037,0.6795891278342315
Gabon,GAB,1980,1.389781,1.0940555743589744,1.2703020144239894
Gabon,GAB,1981,1.4716868,1.0940555743589744,1.3451664014986497
Gabon,GAB,1982,1.4500332,1.0940555743589744,1.325374353902999
Gabon,GAB,1983,1.8457621,1.0940555743589744,1.6870825790375987
Gabon,GAB,1984,1.5684425,1.0940555743589744,1.4336040478738723
Gabon,GAB,1985,1.3880241,1.0940555743589744,1.268696154501353
Gabon,GAB,1986,1.2550979,1.0940555743589744,1.147197573336604
Gabon,GAB,1987,1.752758,1.0940555743589744,1.6020740089249768
Gabon,GAB,1988,1.6395042,1.0940555743589744,1.498556598425645
Gabon,GAB,1989,1.8828572,1.0940555743589744,1.720988626289115
Gabon,GAB,1990,1.7627819,1.0940555743589744,1.6112361577544574
Gabon,GAB,1991,1.6300368,1.0940555743589744,1.4899031074861677
Gabon,GAB,1992,1.6807063,1.0940555743589744,1.5362165683262974
Gabon,GAB,1993,1.4564536,1.0940555743589744,1.3312427943647749
Gabon,GAB,1994,1.3687755,1.0940555743589744,1.2511023498984397
Gabon,GAB,1995,1.1878935,1.0940555743589744,1.08577071205547
Gabon,GAB,1996,1.150667,1.0940555743589744,1.0517445612159102
Gabon,GAB,1997,1.0943311,1.0940555743589744,1.0002518387982138
Gabon,GAB,1998,0.9952312,1.0940555743589744,0.9096715224755586
Gabon,GAB,1999,1.233478,1.0940555743589744,1.127436328563762
Gabon,GAB,2000,0.91540974,1.0940555743589744,0.8367122854214732
Gabon,GAB,2001,0.92369586,1.0940555743589744,0.8442860505886175
Gabon,GAB,2002,0.9012224,1.0940555743589744,0.823744626069879
Gabon,GAB,2003,0.81879544,1.0940555743589744,0.7484038829377988
Gabon,GAB,2004,0.78730196,1.0940555743589744,0.7196178863777496
Gabon,GAB,2005,0.7890509,1.0940555743589744,0.7212164706187967
Gabon,GAB,2006,0.7893338,1.0940555743589744,0.7214750498049278
Gabon,GAB,2007,0.6945093,1.0940555743589744,0.6348025788424182
Gabon,GAB,2008,0.6899911,1.0940555743589744,0.630672806913193
Gabon,GAB,2009,0.64423466,1.0940555743589744,0.5888500320264516
Gabon,GAB,2010,0.6601253,1.0940555743589744,0.6033745592739003
Gabon,GAB,2011,0.59390175,1.0940555743589744,0.5428442246619666
Gabon,GAB,2012,0.696576,1.0940555743589744,0.6366916053676118
Gabon,GAB,2013,0.6552487,1.0940555743589744,0.5989171988670879
Gabon,GAB,2014,0.64119357,1.0940555743589744,0.5860703834681215
Gabon,GAB,2015,0.5852781,1.0940555743589744,0.5349619468306482
Gabon,GAB,2016,0.5612834,1.0940555743589744,0.5130300627816511
Gabon,GAB,2017,0.59129107,1.0940555743589744,0.5404579839067567
Gabon,GAB,2018,0.52542245,1.0940555743589744,0.4802520660870942
Gambia,GMB,1980,0.75790715,0.6238844987179487,1.2148196526079122
Gambia,GMB,1981,0.6397931,0.6238844987179487,1.025499273206407
Gambia,GMB,1982,0.5976974,0.6238844987179487,0.9580257262814482
Gambia,GMB,1983,0.6196886,0.6238844987179487,0.9932745584694426
Gambia,GMB,1984,0.6593294,0.6238844987179487,1.0568132424429342
Gambia,GMB,1985,0.63508654,0.6238844987179487,1.0179553127302745
Gambia,GMB,1986,0.5624925,0.6238844987179487,0.9015971724828775
Gambia,GMB,1987,0.66455686,0.6238844987179487,1.0651921331041738
Gambia,GMB,1988,0.63397354,0.6238844987179487,1.0161713286718674
Gambia,GMB,1989,0.61092865,0.6238844987179487,0.9792335780988751
Gambia,GMB,1990,0.59160024,0.6238844987179487,0.94825282759182
Gambia,GMB,1991,0.56881464,0.6238844987179487,0.9117306827928655
Gambia,GMB,1992,0.5463548,0.6238844987179487,0.8757306859246089
Gambia,GMB,1993,0.56708103,0.6238844987179487,0.9089519473000579
Gambia,GMB,1994,0.6474622,0.6238844987179487,1.0377917728850488
Gambia,GMB,1995,0.5900904,0.6238844987179487,0.9458327642578171
Gambia,GMB,1996,0.5631218,0.6238844987179487,0.9026058527775366
Gambia,GMB,1997,0.5552974,0.6238844987179487,0.8900644288183283
Gambia,GMB,1998,0.5670054,0.6238844987179487,0.9088307229385689
Gambia,GMB,1999,0.5265584,0.6238844987179487,0.8439998125968045
Gambia,GMB,2000,0.6472864,0.6238844987179487,1.0375099899583033
Gambia,GMB,2001,0.6619555,0.6238844987179487,1.0610225151615167
Gambia,GMB,2002,0.65109825,0.6238844987179487,1.0436198548577087
Gambia,GMB,2003,0.63187313,0.6238844987179487,1.0128046638415724
Gambia,GMB,2004,0.60579604,0.6238844987179487,0.9710067187834934
Gambia,GMB,2005,0.6134279,0.6238844987179487,0.9832395279263446
Gambia,GMB,2006,0.65399384,0.6238844987179487,1.0482610825303795
Gambia,GMB,2007,0.6497946,0.6238844987179487,1.0415302853898363
Gambia,GMB,2008,0.6338041,0.6238844987179487,1.0158997399397414
Gambia,GMB,2009,0.635137,0.6238844987179487,1.0180361930856987
Gambia,GMB,2010,0.64564484,0.6238844987179487,1.0348787978011438
Gambia,GMB,2011,0.70366293,0.6238844987179487,1.1278737193278434
Gambia,GMB,2012,0.64856327,0.6238844987179487,1.0395566348142404
Gambia,GMB,2013,0.61575836,0.6238844987179487,0.9869749308812007
Gambia,GMB,2014,0.6747288,0.6238844987179487,1.0814963368805184
Gambia,GMB,2015,0.65953344,0.6238844987179487,1.0571402901583675
Gambia,GMB,2016,0.6502268,0.6238844987179487,1.042223041822939
Gambia,GMB,2017,0.636871,0.6238844987179487,1.020815553694214
Gambia,GMB,2018,0.6074992,0.6238844987179487,0.9737366471652691
Georgia,GEO,1992,3.3203416,1.6813466555555554,1.9748108392929138
Georgia,GEO,1993,2.912458,1.6813466555555554,1.7322174403336577
Georgia,GEO,1994,2.5168872,1.6813466555555554,1.4969472188757904
Georgia,GEO,1995,2.4333823,1.6813466555555554,1.4472817321517524
Georgia,GEO,1996,2.3268313,1.6813466555555554,1.3839093159709897
Georgia,GEO,1997,2.1777155,1.6813466555555554,1.2952210020487613
Georgia,GEO,1998,2.153653,1.6813466555555554,1.2809095571599323
Georgia,GEO,1999,2.0390136,1.6813466555555554,1.212726473307947
Georgia,GEO,2000,1.7067075,1.6813466555555554,1.0150836499782163
Georgia,GEO,2001,1.512932,1.6813466555555554,0.8998334727707253
Georgia,GEO,2002,1.6966885,1.6813466555555554,1.0091247360523492
Georgia,GEO,2003,1.364841,1.6813466555555554,0.8117546702759076
Georgia,GEO,2004,1.3385196,1.6813466555555554,0.7960997189825333
Georgia,GEO,2005,1.3960946,1.6813466555555554,0.8303431034801675
Georgia,GEO,2006,1.1587236,1.6813466555555554,0.6891640080118584
Georgia,GEO,2007,1.2934171,1.6813466555555554,0.7692744953732492
Georgia,GEO,2008,1.2693433,1.6813466555555554,0.7549563296812102
Georgia,GEO,2009,1.3457018,1.6813466555555554,0.8003714139219847
Georgia,GEO,2010,1.3719923,1.6813466555555554,0.8160079870897667
Georgia,GEO,2011,1.1966743,1.6813466555555554,0.7117356174266106
Georgia,GEO,2012,1.1651998,1.6813466555555554,0.6930158014410129
Georgia,GEO,2013,1.2690693,1.6813466555555554,0.7547933650723981
Georgia,GEO,2014,1.2668645,1.6813466555555554,0.7534820352566729
Georgia,GEO,2015,1.3058177,1.6813466555555554,0.7766498929208194
Georgia,GEO,2016,1.3436176,1.6813466555555554,0.7991318123245905
Georgia,GEO,2017,1.2742237,1.6813466555555554,0.7578590029543714
Georgia,GEO,2018,1.239649,1.6813466555555554,0.7372953078438138
Germany,DEU,1965,2.6810677,1.877273362962963,1.4281711725608153
Germany,DEU,1966,2.6106045,1.877273362962963,1.3906363087577167
Germany,DEU,1967,2.5958316,1.877273362962963,1.3827669700181078
Germany,DEU,1968,2.6329343,1.877273362962963,1.4025311134465532
Germany,DEU,1969,2.6638942,1.877273362962963,1.4190230642784423
Germany,DEU,1970,2.6870487,1.877273362962963,1.431357176324572
Germany,DEU,1971,2.6335618,1.877273362962963,1.4028653748345747
Germany,DEU,1972,2.617117,1.877273362962963,1.3941054359122835
Germany,DEU,1973,2.6478276,1.877273362962963,1.4104645877576645
Germany,DEU,1974,2.5804324,1.877273362962963,1.3745640091154425
Germany,DEU,1975,2.4928439,1.877273362962963,1.3279067125660706
Germany,DEU,1976,2.5374491,1.877273362962963,1.3516673437453242
Germany,DEU,1977,2.4604578,1.877273362962963,1.3106550428631116
Germany,DEU,1978,2.4799728,1.877273362962963,1.321050438858716
Germany,DEU,1979,2.5165942,1.877273362962963,1.3405581998073928
Germany,DEU,1980,2.4066474,1.877273362962963,1.281990916976262
Germany,DEU,1981,2.3228376,1.877273362962963,1.2373464865733717
Germany,DEU,1982,2.2602208,1.877273362962963,1.203991301742341
Germany,DEU,1983,2.2521517,1.877273362962963,1.1996929932704923
Germany,DEU,1984,2.271353,1.877273362962963,1.2099212852064591
Germany,DEU,1985,2.2884562,1.877273362962963,1.2190319455596246
Germany,DEU,1986,2.2203932,1.877273362962963,1.182775638224302
Germany,DEU,1987,2.2061982,1.877273362962963,1.1752141395741558
Germany,DEU,1988,2.142183,1.877273362962963,1.1411140445837475
Germany,DEU,1989,2.0524356,1.877273362962963,1.0933067290533396
Germany,DEU,1990,2.0801501,1.877273362962963,1.108069895967005
Germany,DEU,1991,1.9110247,1.877273362962963,1.0179789143674665
Germany,DEU,1992,1.8171021,1.877273362962963,0.9679475221083451
Germany,DEU,1993,1.806037,1.877273362962963,0.9620532819735276
Germany,DEU,1994,1.7265913,1.877273362962963,0.9197335529626135
Germany,DEU,1995,1.6868106,1.877273362962963,0.8985428724869621
Germany,DEU,1996,1.7089136,1.877273362962963,0.9103168636573871
Germany,DEU,1997,1.6378245,1.877273362962963,0.8724485907662202
Germany,DEU,1998,1.5748422,1.877273362962963,0.8388987086645571
Germany,DEU,1999,1.5055375,1.877273362962963,0.8019809632965548
Germany,DEU,2000,1.4548193,1.877273362962963,0.7749640136073791
Germany,DEU,2001,1.4409835,1.877273362962963,0.7675938562967983
Germany,DEU,2002,1.4068999,1.877273362962963,0.7494379496119005
Germany,DEU,2003,1.4006004,1.877273362962963,0.7460822848886461
Germany,DEU,2004,1.3686792,1.877273362962963,0.7290782615909321
Germany,DEU,2005,1.3280154,1.877273362962963,0.7074171648096839
Germany,DEU,2006,1.2981374,1.877273362962963,0.6915015285526167
Germany,DEU,2007,1.1913409,1.877273362962963,0.634612371061222
Germany,DEU,2008,1.1777133,1.877273362962963,0.6273531192820933
Germany,DEU,2009,1.1577717,1.877273362962963,0.6167304788113812
Germany,DEU,2010,1.1460791,1.877273362962963,0.6105019772885422
Germany,DEU,2011,1.054404,1.877273362962963,0.5616678001203825
Germany,DEU,2012,1.0637581,1.877273362962963,0.5666506119924033
Germany,DEU,2013,1.0885844,1.877273362962963,0.5798752709524686
Germany,DEU,2014,1.0277145,1.877273362962963,0.5474506378644419
Germany,DEU,2015,1.0294904,1.877273362962963,0.5483966375441034
Germany,DEU,2016,1.028769,1.877273362962963,0.5480123568025594
Germany,DEU,2017,1.0170281,1.877273362962963,0.5417581264748735
Germany,DEU,2018,0.9766251,1.877273362962963,0.5202359545860493
Ghana,GHA,1980,1.2469625,0.9465640156410257,1.3173567549528495
Ghana,GHA,1981,1.1975279,0.9465640156410257,1.2651314440566583
Ghana,GHA,1982,1.2830435,0.9465640156410257,1.3554746206268005
Ghana,GHA,1983,0.89147264,0.9465640156410257,0.9417985738622052
Ghana,GHA,1984,0.7621308,0.9465640156410257,0.8051550528084199
Ghana,GHA,1985,0.84251547,0.9465640156410257,0.8900776451230691
Ghana,GHA,1986,1.0468947,0.9465640156410257,1.105994610719518
Ghana,GHA,1987,1.0955399,0.9465640156410257,1.1573859579461045
Ghana,GHA,1988,1.1369069,0.9465640156410257,1.201088231977709
Ghana,GHA,1989,1.1932942,0.9465640156410257,1.2606587407528749
Ghana,GHA,1990,1.1249046,0.9465640156410257,1.1884083711318771
Ghana,GHA,1991,1.1108502,0.9465640156410257,1.1735605639389508
Ghana,GHA,1992,1.1635194,0.9465640156410257,1.2292030763625101
Ghana,GHA,1993,1.105057,0.9465640156410257,1.1674403228308239
Ghana,GHA,1994,1.0985323,0.9465640156410257,1.1605472866576905
Ghana,GHA,1995,1.0722928,0.9465640156410257,1.1328264990866246
Ghana,GHA,1996,1.0840454,0.9465640156410257,1.1452425637222963
Ghana,GHA,1997,1.0182686,0.9465640156410257,1.0757524934120966
Ghana,GHA,1998,0.7614406,0.9465640156410257,0.804425889235122
Ghana,GHA,1999,0.88635814,0.9465640156410257,0.936395347122663
Ghana,GHA,2000,1.0533366,0.9465640156410257,1.1128001726187178
Ghana,GHA,2001,1.0175816,0.9465640156410257,1.0750267104870666
Ghana,GHA,2002,0.8916851,0.9465640156410257,0.9420230277781467
Ghana,GHA,2003,0.77609783,0.9465640156410257,0.8199105577391047
Ghana,GHA,2004,0.86930937,0.9465640156410257,0.9183841300065608
Ghana,GHA,2005,0.84440565,0.9465640156410257,0.8920745306678042
Ghana,GHA,2006,0.7736122,0.9465640156410257,0.8172846075033812
